PDR_Env,Burst_1_over_r,Action_N,Action_G,Success_Rate_URLLC,Expected_Latency,Coding_Rate
0.55,2,26,0,0.998314,18.882694492144527,0.3076923076923077
0.55,2,26,1,0.996222,22.791310185264535,0.3076923076923077
0.55,2,26,2,0.996574,26.684167650678916,0.3076923076923077
0.55,2,27,0,0.998906,18.885165755952396,0.2962962962962963
0.55,2,27,1,0.997696,22.795777625495305,0.2962962962962963
0.55,2,27,2,0.997952,26.694098937701337,0.2962962962962963
0.55,2,28,0,0.999458,18.891530170891087,0.2857142857142857
0.55,2,28,1,0.998632,22.806115304197682,0.2857142857142857
0.55,2,28,2,0.998794,26.70426900226288,0.2857142857142857
0.55,2,29,0,0.99969,18.88898231528697,0.27586206896551724
0.55,2,29,1,0.999214,22.817616184782775,0.27586206896551724
0.55,2,29,2,0.999262,26.7078269147246,0.27586206896551724
0.55,2,30,0,0.99984,18.89092793308468,0.26666666666666666
0.55,2,30,1,0.999532,22.819110497559013,0.26666666666666666
0.55,2,30,2,0.999612,26.713240121782633,0.26666666666666666
0.55,2,31,0,0.999884,18.891235037110466,0.25806451612903225
0.55,2,31,1,0.99971,22.813791768843735,0.25806451612903225
0.55,2,31,2,0.999822,26.71604584077504,0.25806451612903225
0.55,2,32,0,0.999952,18.890073838928885,0.25
0.55,2,32,1,0.99986,22.81454672884973,0.25
0.55,2,32,2,0.99984,26.717887938993318,0.25
0.55,2,33,0,0.99999,18.89203930500844,0.24242424242424243
0.55,2,33,1,0.999916,22.823531022759756,0.24242424242424243
0.55,2,33,2,0.999906,26.726395742738276,0.24242424242424243
0.55,2,34,0,0.999988,18.889246094030046,0.23529411764705882
0.55,2,34,1,0.999942,22.819463144246978,0.23529411764705882
0.55,2,34,2,0.999956,26.721745372180983,0.23529411764705882
0.55,2,35,0,0.999996,18.892557685615362,0.22857142857142856
0.55,2,35,1,0.99997,22.818289933313388,0.22857142857142856
0.55,2,35,2,0.999974,26.722462091706692,0.22857142857142856
0.55,2,36,0,0.999996,18.889265172445302,0.2222222222222222
0.55,2,36,1,0.999988,22.82061961666618,0.2222222222222222
0.55,2,36,2,0.999986,26.721696603752445,0.2222222222222222
0.55,2,37,0,1.0,18.89152961538462,0.21621621621621623
0.55,2,37,1,0.99999,22.820935132428243,0.21621621621621623
0.55,2,37,2,0.999994,26.716263374503317,0.21621621621621623
0.55,2,38,0,1.0,18.89049173076923,0.21052631578947367
0.55,2,38,1,0.999996,22.820074741837434,0.21052631578947367
0.55,2,38,2,0.999996,26.724179012100656,0.21052631578947367
0.55,2,39,0,1.0,18.88905115384614,0.20512820512820512
0.55,2,39,1,0.999998,22.81814717475589,0.20512820512820512
0.55,2,39,2,0.999996,26.7252659395253,0.20512820512820512
0.55,2,40,0,1.0,18.891411923076923,0.2
0.55,2,40,1,0.999998,22.821151796149746,0.2
0.55,2,40,2,0.999998,26.721860559105735,0.2
0.55,2,41,0,1.0,18.88942326923077,0.1951219512195122
0.55,2,41,1,0.999998,22.821283334874366,0.1951219512195122
0.55,2,41,2,1.0,26.726781923076935,0.1951219512195122
0.55,2,42,0,1.0,18.892546730769233,0.19047619047619047
0.55,2,42,1,1.0,22.82198884615384,0.19047619047619047
0.55,2,42,2,1.0,26.71490019230769,0.19047619047619047
0.55,2,43,0,1.0,18.89075307692308,0.18604651162790697
0.55,2,43,1,1.0,22.81937769230769,0.18604651162790697
0.55,2,43,2,1.0,26.717498076923075,0.18604651162790697
0.55,2,44,0,1.0,18.89198596153846,0.18181818181818182
0.55,2,44,1,1.0,22.816708846153844,0.18181818181818182
0.55,2,44,2,1.0,26.720424807692304,0.18181818181818182
0.55,2,45,0,1.0,18.88766365384615,0.17777777777777778
0.55,2,45,1,1.0,22.823491153846163,0.17777777777777778
0.55,2,45,2,1.0,26.717413269230775,0.17777777777777778
0.55,2,46,0,1.0,18.891421153846156,0.17391304347826086
0.55,2,46,1,1.0,22.82423538461538,0.17391304347826086
0.55,2,46,2,1.0,26.714062499999997,0.17391304347826086
0.55,2,47,0,1.0,18.891650192307697,0.1702127659574468
0.55,2,47,1,1.0,22.81577076923077,0.1702127659574468
0.55,2,47,2,1.0,26.718408461538466,0.1702127659574468
0.55,2,48,0,1.0,18.891822115384613,0.16666666666666666
0.55,2,48,1,1.0,22.816011923076925,0.16666666666666666
0.55,2,48,2,1.0,26.72286173076925,0.16666666666666666
0.55,2,49,0,1.0,18.89022,0.16326530612244897
0.55,2,49,1,1.0,22.82307000000001,0.16326530612244897
0.55,2,49,2,1.0,26.72019807692308,0.16326530612244897
0.55,2,50,0,1.0,18.891795,0.16
0.55,2,50,1,1.0,22.81864269230769,0.16
0.55,2,50,2,1.0,26.722252499999993,0.16
0.55,2,51,0,1.0,18.890618076923072,0.1568627450980392
0.55,2,51,1,1.0,22.819023461538464,0.1568627450980392
0.55,2,51,2,1.0,26.721601730769233,0.1568627450980392
0.55,2,52,0,1.0,18.88894269230769,0.15384615384615385
0.55,2,52,1,1.0,22.824387692307695,0.15384615384615385
0.55,2,52,2,1.0,26.725835192307695,0.15384615384615385
0.55,2,53,0,1.0,18.890765769230775,0.1509433962264151
0.55,2,53,1,1.0,22.822918846153847,0.1509433962264151
0.55,2,53,2,1.0,26.71598192307692,0.1509433962264151
0.55,2,54,0,1.0,18.89000076923077,0.14814814814814814
0.55,2,54,1,1.0,22.815478846153848,0.14814814814814814
0.55,2,54,2,1.0,26.717108653846154,0.14814814814814814
0.55,2,55,0,1.0,18.891233076923076,0.14545454545454545
0.55,2,55,1,1.0,22.82212153846154,0.14545454545454545
0.55,2,55,2,1.0,26.716464807692308,0.14545454545454545
0.55,2,56,0,1.0,18.892123846153844,0.14285714285714285
0.55,2,56,1,1.0,22.81582038461539,0.14285714285714285
0.55,2,56,2,1.0,26.71564788461538,0.14285714285714285
0.55,2,57,0,1.0,18.89246942307692,0.14035087719298245
0.55,2,57,1,1.0,22.817820000000008,0.14035087719298245
0.55,2,57,2,1.0,26.718946730769233,0.14035087719298245
0.55,2,58,0,1.0,18.889729615384613,0.13793103448275862
0.55,2,58,1,1.0,22.821009230769228,0.13793103448275862
0.55,2,58,2,1.0,26.722062115384624,0.13793103448275862
0.55,2,59,0,1.0,18.88983057692307,0.13559322033898305
0.55,2,59,1,1.0,22.821815769230767,0.13559322033898305
0.55,2,59,2,1.0,26.724294807692306,0.13559322033898305
0.55,2,60,0,1.0,18.889006730769232,0.13333333333333333
0.55,2,60,1,1.0,22.8198726923077,0.13333333333333333
0.55,2,60,2,1.0,26.721461538461533,0.13333333333333333
0.55,2,61,0,1.0,18.890830384615384,0.13114754098360656
0.55,2,61,1,1.0,22.817716153846167,0.13114754098360656
0.55,2,61,2,1.0,26.72022923076923,0.13114754098360656
0.55,2,62,0,1.0,18.890741538461548,0.12903225806451613
0.55,2,62,1,1.0,22.820453076923084,0.12903225806451613
0.55,2,62,2,1.0,26.72220576923078,0.12903225806451613
0.55,2,63,0,1.0,18.88824230769231,0.12698412698412698
0.55,2,63,1,1.0,22.816910769230773,0.12698412698412698
0.55,2,63,2,1.0,26.724729230769235,0.12698412698412698
0.55,2,64,0,1.0,18.890615192307695,0.125
0.55,2,64,1,1.0,22.818496153846155,0.125
0.55,2,64,2,1.0,26.72106865384615,0.125
0.55,3,10,0,0.14133,17.411696030566763,0.8
0.55,3,10,1,0.10912,19.901149757500562,0.8
0.55,3,10,2,0.101506,22.37330608724911,0.8
0.55,3,11,0,0.233024,17.599137196828853,0.7272727272727273
0.55,3,11,1,0.20086,20.298518294410954,0.7272727272727273
0.55,3,11,2,0.193826,22.983321083382478,0.7272727272727273
0.55,3,12,0,0.335628,17.77280374975591,0.6666666666666666
0.55,3,12,1,0.311628,20.67344718703069,0.6666666666666666
0.55,3,12,2,0.304938,23.550245648926364,0.6666666666666666
0.55,3,13,0,0.439858,17.937283168658976,0.6153846153846154
0.55,3,13,1,0.430444,21.019810135223526,0.6153846153846154
0.55,3,13,2,0.427762,24.074155362453524,0.6153846153846154
0.55,3,14,0,0.540804,18.087776575389462,0.5714285714285714
0.55,3,14,1,0.545378,21.3286402345642,0.5714285714285714
0.55,3,14,2,0.545044,24.542233852115245,0.5714285714285714
0.55,3,15,0,0.629882,18.223568981052125,0.5333333333333333
0.55,3,15,1,0.647634,21.6075105098535,0.5333333333333333
0.55,3,15,2,0.652604,24.966721779210665,0.5333333333333333
0.55,3,16,0,0.709974,18.349373194814714,0.5
0.55,3,16,1,0.737248,21.85169086198319,0.5
0.55,3,16,2,0.742052,25.329041060361096,0.5
0.55,3,17,0,0.776396,18.45450373857591,0.47058823529411764
0.55,3,17,1,0.807252,22.06085917694561,0.47058823529411764
0.55,3,17,2,0.814432,25.640097827499602,0.47058823529411764
0.55,3,18,0,0.831564,18.551668209635,0.4444444444444444
0.55,3,18,1,0.863614,22.233386496923217,0.4444444444444444
0.55,3,18,2,0.870288,25.901639855029416,0.4444444444444444
0.55,3,19,0,0.873694,18.63588307893751,0.42105263157894735
0.55,3,19,1,0.90402,22.38114371193285,0.42105263157894735
0.55,3,19,2,0.910476,26.109067378787834,0.42105263157894735
0.55,3,20,0,0.906742,18.701426688585656,0.4
0.55,3,20,1,0.934978,22.496818518313145,0.4
0.55,3,20,2,0.94066,26.2767731412805,0.4
0.55,3,21,0,0.93303,18.7577019536844,0.38095238095238093
0.55,3,21,1,0.955822,22.589605113150288,0.38095238095238093
0.55,3,21,2,0.960936,26.404372923899196,0.38095238095238093
0.55,3,22,0,0.95231,18.802662231028517,0.36363636363636365
0.55,3,22,1,0.971058,22.66013738860881,0.36363636363636365
0.55,3,22,2,0.974626,26.498363908901396,0.36363636363636365
0.55,3,23,0,0.965824,18.839199839881644,0.34782608695652173
0.55,3,23,1,0.981182,22.706808256227216,0.34782608695652173
0.55,3,23,2,0.983742,26.578522464379727,0.34782608695652173
0.55,3,24,0,0.97673,18.86712531374311,0.3333333333333333
0.55,3,24,1,0.987902,22.749058104953725,0.3333333333333333
0.55,3,24,2,0.989792,26.619572402779877,0.3333333333333333
0.55,3,25,0,0.983696,18.893749264938627,0.32
0.55,3,25,1,0.99234,22.77165278339775,0.32
0.55,3,25,2,0.99369,26.65440351696126,0.32
0.55,3,26,0,0.988868,18.906140657802663,0.3076923076923077
0.55,3,26,1,0.995256,22.793139499941567,0.3076923076923077
0.55,3,26,2,0.99615,26.687902076841993,0.3076923076923077
0.55,3,27,0,0.992512,18.91924713020327,0.2962962962962963
0.55,3,27,1,0.99718,22.809579938503504,0.2962962962962963
0.55,3,27,2,0.997764,26.70125304025957,0.2962962962962963
0.55,3,28,0,0.994792,18.92940665756491,0.2857142857142857
0.55,3,28,1,0.998216,22.815149149159016,0.2857142857142857
0.55,3,28,2,0.99869,26.715305511758864,0.2857142857142857
0.55,3,29,0,0.996506,18.940104996087104,0.27586206896551724
0.55,3,29,1,0.998854,22.82271752659318,0.27586206896551724
0.55,3,29,2,0.999196,26.71891527711356,0.27586206896551724
0.55,3,30,0,0.99773,18.9440778644446,0.26666666666666666
0.55,3,30,1,0.999298,22.825594721340533,0.26666666666666666
0.55,3,30,2,0.999518,26.722165083570268,0.26666666666666666
0.55,3,31,0,0.99849,18.94889513935274,0.25806451612903225
0.55,3,31,1,0.999618,22.829872165013192,0.25806451612903225
0.55,3,31,2,0.999724,26.72131123574722,0.25806451612903225
0.55,3,32,0,0.998992,18.949638928347458,0.25
0.55,3,32,1,0.999758,22.834490946809133,0.25
0.55,3,32,2,0.999836,26.73048322232538,0.25
0.55,3,33,0,0.999372,18.951880819616264,0.24242424242424243
0.55,3,33,1,0.999874,22.82956614071834,0.24242424242424243
0.55,3,33,2,0.999922,26.725422275245148,0.24242424242424243
0.55,3,34,0,0.999572,18.954207977937628,0.23529411764705882
0.55,3,34,1,0.999908,22.837832234411717,0.23529411764705882
0.55,3,34,2,0.999934,26.72244464288489,0.23529411764705882
0.55,3,35,0,0.999742,18.9550740629544,0.22857142857142856
0.55,3,35,1,0.999968,22.83048365239996,0.22857142857142856
0.55,3,35,2,0.99997,26.72523675710271,0.22857142857142856
0.55,3,36,0,0.999808,18.953538310124774,0.2222222222222222
0.55,3,36,1,0.999978,22.829297629163214,0.2222222222222222
0.55,3,36,2,0.99999,26.726040721945676,0.2222222222222222
0.55,3,37,0,0.99987,18.95527226231718,0.21621621621621623
0.55,3,37,1,0.999988,22.83102281842767,0.21621621621621623
0.55,3,37,2,0.99999,26.727636507134296,0.21621621621621623
0.55,3,38,0,0.999932,18.954761616097585,0.21052631578947367
0.55,3,38,1,0.999994,22.83671971262596,0.21052631578947367
0.55,3,38,2,0.999992,26.738638139874347,0.21052631578947367
0.55,3,39,0,0.999944,18.95666945810504,0.20512820512820512
0.55,3,39,1,0.999996,22.831359402360683,0.20512820512820512
0.55,3,39,2,0.999996,26.729786726839215,0.20512820512820512
0.55,3,40,0,0.999974,18.955881506765333,0.2
0.55,3,40,1,1.0,22.829134615384614,0.2
0.55,3,40,2,1.0,26.730290192307695,0.2
0.55,3,41,0,0.999972,18.953247614010117,0.1951219512195122
0.55,3,41,1,1.0,22.83071653846154,0.1951219512195122
0.55,3,41,2,1.0,26.7272925,0.1951219512195122
0.55,3,42,0,0.999988,18.954070525769378,0.19047619047619047
0.55,3,42,1,1.0,22.839436153846158,0.19047619047619047
0.55,3,42,2,1.0,26.72343634615385,0.19047619047619047
0.55,3,43,0,0.999996,18.954975242977902,0.18604651162790697
0.55,3,43,1,0.999998,22.83413951443288,0.18604651162790697
0.55,3,43,2,1.0,26.730909807692303,0.18604651162790697
0.55,3,44,0,0.999998,18.954180408360813,0.18181818181818182
0.55,3,44,1,1.0,22.83909346153846,0.18181818181818182
0.55,3,44,2,1.0,26.732611153846157,0.18181818181818182
0.55,3,45,0,1.0,18.958268653846154,0.17777777777777778
0.55,3,45,1,1.0,22.834010769230765,0.17777777777777778
0.55,3,45,2,1.0,26.72445923076922,0.17777777777777778
0.55,3,46,0,0.999998,18.95699752937967,0.17391304347826086
0.55,3,46,1,1.0,22.83607730769231,0.17391304347826086
0.55,3,46,2,1.0,26.729106346153845,0.17391304347826086
0.55,3,47,0,0.999998,18.95514444875044,0.1702127659574468
0.55,3,47,1,1.0,22.838125384615388,0.1702127659574468
0.55,3,47,2,1.0,26.730653653846158,0.1702127659574468
0.55,3,48,0,0.999998,18.954807524999666,0.16666666666666666
0.55,3,48,1,1.0,22.832148461538456,0.16666666666666666
0.55,3,48,2,1.0,26.726475576923068,0.16666666666666666
0.55,3,49,0,1.0,18.95297134615384,0.16326530612244897
0.55,3,49,1,1.0,22.830139615384624,0.16326530612244897
0.55,3,49,2,1.0,26.722879038461542,0.16326530612244897
0.55,3,50,0,1.0,18.954628269230767,0.16
0.55,3,50,1,1.0,22.839707307692308,0.16
0.55,3,50,2,1.0,26.73255057692308,0.16
0.55,3,51,0,0.999998,18.95276636707119,0.1568627450980392
0.55,3,51,1,1.0,22.829996538461547,0.1568627450980392
0.55,3,51,2,1.0,26.73510346153847,0.1568627450980392
0.55,3,52,0,1.0,18.955145769230775,0.15384615384615385
0.55,3,52,1,1.0,22.834298076923087,0.15384615384615385
0.55,3,52,2,1.0,26.736012115384607,0.15384615384615385
0.55,3,53,0,1.0,18.956708076923075,0.1509433962264151
0.55,3,53,1,1.0,22.830065769230767,0.1509433962264151
0.55,3,53,2,1.0,26.72983326923077,0.1509433962264151
0.55,3,54,0,1.0,18.955060961538464,0.14814814814814814
0.55,3,54,1,1.0,22.830961153846147,0.14814814814814814
0.55,3,54,2,1.0,26.727797884615384,0.14814814814814814
0.55,3,55,0,1.0,18.953098269230768,0.14545454545454545
0.55,3,55,1,1.0,22.834464230769235,0.14545454545454545
0.55,3,55,2,1.0,26.727557307692315,0.14545454545454545
0.55,3,56,0,1.0,18.955519615384617,0.14285714285714285
0.55,3,56,1,1.0,22.833253846153852,0.14285714285714285
0.55,3,56,2,1.0,26.732232115384605,0.14285714285714285
0.55,3,57,0,1.0,18.956535576923077,0.14035087719298245
0.55,3,57,1,1.0,22.8351773076923,0.14035087719298245
0.55,3,57,2,1.0,26.726449615384617,0.14035087719298245
0.55,3,58,0,1.0,18.953632500000005,0.13793103448275862
0.55,3,58,1,1.0,22.836083076923067,0.13793103448275862
0.55,3,58,2,1.0,26.725527115384608,0.13793103448275862
0.55,3,59,0,1.0,18.953074038461537,0.13559322033898305
0.55,3,59,1,1.0,22.83736153846154,0.13559322033898305
0.55,3,59,2,1.0,26.73360115384617,0.13559322033898305
0.55,3,60,0,1.0,18.953113846153848,0.13333333333333333
0.55,3,60,1,1.0,22.831714615384616,0.13333333333333333
0.55,3,60,2,1.0,26.721715961538468,0.13333333333333333
0.55,3,61,0,1.0,18.95584615384616,0.13114754098360656
0.55,3,61,1,1.0,22.829710384615392,0.13114754098360656
0.55,3,61,2,1.0,26.73264057692309,0.13114754098360656
0.55,3,62,0,1.0,18.952806923076928,0.12903225806451613
0.55,3,62,1,1.0,22.83544269230769,0.12903225806451613
0.55,3,62,2,1.0,26.732853461538465,0.12903225806451613
0.55,3,63,0,1.0,18.955498846153844,0.12698412698412698
0.55,3,63,1,1.0,22.83352730769231,0.12698412698412698
0.55,3,63,2,1.0,26.730392307692313,0.12698412698412698
0.55,3,64,0,1.0,18.954773653846157,0.125
0.55,3,64,1,1.0,22.830311538461544,0.125
0.55,3,64,2,1.0,26.724594230769235,0.125
0.55,5,10,0,0.215218,17.31249870435487,0.8
0.55,5,10,1,0.152642,19.7945141623487,0.8
0.55,5,10,2,0.125256,22.29307762318157,0.8
0.55,5,11,0,0.295064,17.466667596495363,0.7272727272727273
0.55,5,11,1,0.243152,20.15973547410673,0.7272727272727273
0.55,5,11,2,0.21775,22.867786805616888,0.7272727272727273
0.55,5,12,0,0.374668,17.617466561164715,0.6666666666666666
0.55,5,12,1,0.342158,20.50092692220014,0.6666666666666666
0.55,5,12,2,0.323582,23.40897361410709,0.6666666666666666
0.55,5,13,0,0.452126,17.764045267843994,0.6153846153846154
0.55,5,13,1,0.441702,20.82676607932324,0.6153846153846154
0.55,5,13,2,0.435308,23.91568728348663,0.6153846153846154
0.55,5,14,0,0.528,17.903166520979017,0.5714285714285714
0.55,5,14,1,0.538556,21.125750368363953,0.5714285714285714
0.55,5,14,2,0.541624,24.37192058583928,0.5714285714285714
0.55,5,15,0,0.597102,18.034842906623613,0.5333333333333333
0.55,5,15,1,0.624552,21.395858397453136,0.5333333333333333
0.55,5,15,2,0.640788,24.7892012526884,0.5333333333333333
0.55,5,16,0,0.657796,18.158482732780854,0.5
0.55,5,16,1,0.703794,21.64570719010655,0.5
0.55,5,16,2,0.722654,25.161495521529513,0.5
0.55,5,17,0,0.713262,18.268598247315747,0.47058823529411764
0.55,5,17,1,0.767052,21.86080053142521,0.47058823529411764
0.55,5,17,2,0.791132,25.47862575884448,0.47058823529411764
0.55,5,18,0,0.7628,18.375518081158486,0.4444444444444444
0.55,5,18,1,0.82048,22.052814300072,0.4444444444444444
0.55,5,18,2,0.846094,25.75686125800534,0.4444444444444444
0.55,5,19,0,0.804644,18.470856485792282,0.42105263157894735
0.55,5,19,1,0.864286,22.22308311760762,0.42105263157894735
0.55,5,19,2,0.88841,25.98651263752963,0.42105263157894735
0.55,5,20,0,0.840574,18.556333574987487,0.4
0.55,5,20,1,0.898644,22.364066989135434,0.4
0.55,5,20,2,0.921134,26.17218496231485,0.4
0.55,5,21,0,0.870898,18.63171824237299,0.38095238095238093
0.55,5,21,1,0.924718,22.482554764720785,0.38095238095238093
0.55,5,21,2,0.944988,26.332889330951208,0.38095238095238093
0.55,5,22,0,0.895546,18.70149843267081,0.36363636363636365
0.55,5,22,1,0.945186,22.58770312851731,0.36363636363636365
0.55,5,22,2,0.961208,26.437772133526842,0.36363636363636365
0.55,5,23,0,0.917026,18.762475529172985,0.34782608695652173
0.55,5,23,1,0.960746,22.66392910381019,0.34782608695652173
0.55,5,23,2,0.973634,26.547192705962324,0.34782608695652173
0.55,5,24,0,0.933726,18.813959629731603,0.3333333333333333
0.55,5,24,1,0.971416,22.730456602289067,0.3333333333333333
0.55,5,24,2,0.98232,26.608492571745384,0.3333333333333333
0.55,5,25,0,0.94793,18.859621044721735,0.32
0.55,5,25,1,0.979818,22.78087947887339,0.32
0.55,5,25,2,0.988252,26.669720102533795,0.32
0.55,5,26,0,0.959522,18.898779608692987,0.3076923076923077
0.55,5,26,1,0.985808,22.830569909696884,0.3076923076923077
0.55,5,26,2,0.992544,26.718966227577436,0.3076923076923077
0.55,5,27,0,0.968264,18.935398618240793,0.2962962962962963
0.55,5,27,1,0.990062,22.856311018905878,0.2962962962962963
0.55,5,27,2,0.99505,26.736180825857225,0.2962962962962963
0.55,5,28,0,0.974982,18.9597257653514,0.2857142857142857
0.55,5,28,1,0.993118,22.87817374556312,0.2857142857142857
0.55,5,28,2,0.996694,26.76520345492969,0.2857142857142857
0.55,5,29,0,0.980878,18.983898766050572,0.27586206896551724
0.55,5,29,1,0.995344,22.889545261197668,0.27586206896551724
0.55,5,29,2,0.997852,26.78232169623428,0.27586206896551724
0.55,5,30,0,0.985116,19.00645456981716,0.26666666666666666
0.55,5,30,1,0.996818,22.908635663295993,0.26666666666666666
0.55,5,30,2,0.998724,26.78721529440797,0.26666666666666666
0.55,5,31,0,0.98861,19.019559708152784,0.25806451612903225
0.55,5,31,1,0.997938,22.90856785152523,0.25806451612903225
0.55,5,31,2,0.999164,26.80456072815335,0.25806451612903225
0.55,5,32,0,0.9913,19.033874903972247,0.25
0.55,5,32,1,0.998442,22.926272979455835,0.25
0.55,5,32,2,0.999436,26.785100835332674,0.25
0.55,5,33,0,0.993472,19.04634414999579,0.24242424242424243
0.55,5,33,1,0.999004,22.925375982170547,0.24242424242424243
0.55,5,33,2,0.999674,26.80328748710541,0.24242424242424243
0.55,5,34,0,0.995074,19.05355550673386,0.23529411764705882
0.55,5,34,1,0.999318,22.930776481868325,0.23529411764705882
0.55,5,34,2,0.999774,26.804355668996582,0.23529411764705882
0.55,5,35,0,0.99642,19.06338499520591,0.22857142857142856
0.55,5,35,1,0.999582,22.93622888213427,0.22857142857142856
0.55,5,35,2,0.999886,26.808060157319467,0.22857142857142856
0.55,5,36,0,0.997178,19.070168129847048,0.2222222222222222
0.55,5,36,1,0.999718,22.937359489222125,0.2222222222222222
0.55,5,36,2,0.999934,26.79928375272768,0.2222222222222222
0.55,5,37,0,0.997886,19.073326011187657,0.21621621621621623
0.55,5,37,1,0.99979,22.93863672909772,0.21621621621621623
0.55,5,37,2,0.999952,26.81052959772838,0.21621621621621623
0.55,5,38,0,0.998412,19.073913798188446,0.21052631578947367
0.55,5,38,1,0.99988,22.94021167155443,0.21052631578947367
0.55,5,38,2,0.999976,26.803731366475876,0.21052631578947367
0.55,5,39,0,0.998824,19.07734457260199,0.20512820512820512
0.55,5,39,1,0.999928,22.932328819982743,0.20512820512820512
0.55,5,39,2,0.999988,26.820599924122153,0.20512820512820512
0.55,5,40,0,0.999126,19.079688724868607,0.2
0.55,5,40,1,0.999954,22.94340193495054,0.2
0.55,5,40,2,0.999994,26.803428897496463,0.2
0.55,5,41,0,0.999366,19.078874083091755,0.1951219512195122
0.55,5,41,1,0.999962,22.948450118027562,0.1951219512195122
0.55,5,41,2,0.999986,26.814558865362574,0.1951219512195122
0.55,5,42,0,0.999504,19.078769223380952,0.19047619047619047
0.55,5,42,1,0.99997,22.9397601158804,0.19047619047619047
0.55,5,42,2,0.999996,26.808339733358928,0.19047619047619047
0.55,5,43,0,0.999672,19.083963386144514,0.18604651162790697
0.55,5,43,1,0.999992,22.94224623027753,0.18604651162790697
0.55,5,43,2,0.999996,26.809175698241244,0.18604651162790697
0.55,5,44,0,0.999742,19.080538740533523,0.18181818181818182
0.55,5,44,1,0.999992,22.9407346797236,0.18181818181818182
0.55,5,44,2,0.999998,26.80944284965494,0.18181818181818182
0.55,5,45,0,0.999822,19.08540951058519,0.17777777777777778
0.55,5,45,1,0.999996,22.942849079088617,0.17777777777777778
0.55,5,45,2,0.999998,26.80022475429565,0.17777777777777778
0.55,5,46,0,0.999868,19.082480810543927,0.17391304347826086
0.55,5,46,1,0.999996,22.944172545920953,0.17391304347826086
0.55,5,46,2,1.0,26.809128461538457,0.17391304347826086
0.55,5,47,0,0.999888,19.085385063127067,0.1702127659574468
0.55,5,47,1,0.999998,22.94389473394331,0.1702127659574468
0.55,5,47,2,1.0,26.79592442307693,0.1702127659574468
0.55,5,48,0,0.999916,19.086355946207174,0.16666666666666666
0.55,5,48,1,0.999998,22.9342820224102,0.16666666666666666
0.55,5,48,2,1.0,26.813609423076905,0.16666666666666666
0.55,5,49,0,0.999962,19.090041575426014,0.16326530612244897
0.55,5,49,1,0.999998,22.94382896458101,0.16326530612244897
0.55,5,49,2,1.0,26.796344999999995,0.16326530612244897
0.55,5,50,0,0.99994,19.08214762116496,0.16
0.55,5,50,1,1.0,22.949448461538452,0.16
0.55,5,50,2,1.0,26.804432884615384,0.16
0.55,5,51,0,0.999974,19.08255345408211,0.1568627450980392
0.55,5,51,1,1.0,22.939525384615383,0.1568627450980392
0.55,5,51,2,1.0,26.8054973076923,0.1568627450980392
0.55,5,52,0,0.99998,19.08631249548068,0.15384615384615385
0.55,5,52,1,1.0,22.943956153846152,0.15384615384615385
0.55,5,52,2,1.0,26.809126730769226,0.15384615384615385
0.55,5,53,0,0.999996,19.083401718222262,0.1509433962264151
0.55,5,53,1,1.0,22.94124807692308,0.1509433962264151
0.55,5,53,2,1.0,26.809855384615375,0.1509433962264151
0.55,5,54,0,0.99999,19.089745320530128,0.14814814814814814
0.55,5,54,1,1.0,22.93855846153846,0.14814814814814814
0.55,5,54,2,1.0,26.81436057692307,0.14814814814814814
0.55,5,55,0,0.999996,19.085851920330757,0.14545454545454545
0.55,5,55,1,1.0,22.946235,0.14545454545454545
0.55,5,55,2,1.0,26.810066538461523,0.14545454545454545
0.55,5,56,0,0.999996,19.086795770260004,0.14285714285714285
0.55,5,56,1,1.0,22.93534153846153,0.14285714285714285
0.55,5,56,2,1.0,26.82295903846154,0.14285714285714285
0.55,5,57,0,0.999988,19.084678823838196,0.14035087719298245
0.55,5,57,1,1.0,22.94832923076923,0.14035087719298245
0.55,5,57,2,1.0,26.80858326923076,0.14035087719298245
0.55,5,58,0,0.999998,19.090305680611355,0.13793103448275862
0.55,5,58,1,1.0,22.935259615384616,0.13793103448275862
0.55,5,58,2,1.0,26.805680769230776,0.13793103448275862
0.55,5,59,0,1.0,19.082544230769223,0.13559322033898305
0.55,5,59,1,1.0,22.941421153846157,0.13559322033898305
0.55,5,59,2,1.0,26.816472115384602,0.13559322033898305
0.55,5,60,0,1.0,19.088360192307697,0.13333333333333333
0.55,5,60,1,1.0,22.938161538461536,0.13333333333333333
0.55,5,60,2,1.0,26.81183365384614,0.13333333333333333
0.55,5,61,0,1.0,19.087782692307687,0.13114754098360656
0.55,5,61,1,1.0,22.94308961538461,0.13114754098360656
0.55,5,61,2,1.0,26.80064596153846,0.13114754098360656
0.55,5,62,0,1.0,19.090269230769227,0.12903225806451613
0.55,5,62,1,1.0,22.9450973076923,0.12903225806451613
0.55,5,62,2,1.0,26.812667884615383,0.12903225806451613
0.55,5,63,0,1.0,19.086319038461536,0.12698412698412698
0.55,5,63,1,1.0,22.94688807692307,0.12698412698412698
0.55,5,63,2,1.0,26.807681538461537,0.12698412698412698
0.55,5,64,0,0.999998,19.08775740628404,0.125
0.55,5,64,1,1.0,22.94072653846154,0.125
0.55,5,64,2,1.0,26.802184615384615,0.125
0.55,10,10,0,0.296496,17.191893625235057,0.8
0.55,10,10,1,0.2304,19.574894831730774,0.8
0.55,10,10,2,0.191302,22.04021249526524,0.8
0.55,10,11,0,0.353054,17.300623221289747,0.7272727272727273
