PDR_Env,Burst_1_over_r,Action_N,Action_G,Success_Rate_URLLC,Expected_Latency,Coding_Rate
0.75,3,55,0,0.99593,25.1426324370959,0.4909090909090909
0.75,3,55,1,0.99969,35.256527600479224,0.4909090909090909
0.75,3,55,2,0.99991,45.320795217723436,0.4909090909090909
0.75,3,56,0,0.99689,25.14737082326034,0.48214285714285715
0.75,3,56,1,0.99985,35.234792911244384,0.48214285714285715
0.75,3,56,2,0.99998,45.327768093823416,0.48214285714285715
0.75,3,57,0,0.99808,25.146364674020273,0.47368421052631576
0.75,3,57,1,0.9999,35.227970874010474,0.47368421052631576
0.75,3,57,2,0.99998,45.32246318003282,0.47368421052631576
0.75,3,58,0,0.99846,25.15950236441042,0.46551724137931033
0.75,3,58,1,0.99991,35.24060050019886,0.46551724137931033
0.75,3,58,2,0.99996,45.30822771372394,0.46551724137931033
0.75,3,59,0,0.9991,25.15295977918588,0.4576271186440678
0.75,3,59,1,0.99998,35.23420468409368,0.4576271186440678
0.75,3,59,2,1.0,45.32513653846153,0.4576271186440678
0.75,3,60,0,0.99921,25.162474508708033,0.45
0.75,3,60,1,0.99999,35.25501985789088,0.45
0.75,3,60,2,1.0,45.31691538461538,0.45
0.75,3,61,0,0.99926,25.166824411603052,0.4426229508196721
0.75,3,61,1,0.99997,35.2309165428809,0.4426229508196721
0.75,3,61,2,1.0,45.31768557692307,0.4426229508196721
0.75,3,62,0,0.99954,25.172527439545267,0.43548387096774194
0.75,3,62,1,0.99998,35.24634338840623,0.43548387096774194
0.75,3,62,2,1.0,45.30340673076923,0.43548387096774194
0.75,3,63,0,0.99964,25.167977779693,0.42857142857142855
0.75,3,63,1,1.0,35.244917307692305,0.42857142857142855
0.75,3,63,2,1.0,45.32004807692308,0.42857142857142855
0.75,3,64,0,0.9998,25.17307019096127,0.421875
0.75,3,64,1,1.0,35.23641923076923,0.421875
0.75,3,64,2,1.0,45.31425,0.421875
0.75,3,65,0,0.99985,25.1716065102073,0.4153846153846154
0.75,3,65,1,0.99999,35.24281781279351,0.4153846153846154
0.75,3,65,2,1.0,45.32560384615384,0.4153846153846154
0.75,3,66,0,0.99993,25.166586661066276,0.4090909090909091
0.75,3,66,1,1.0,35.26018846153846,0.4090909090909091
0.75,3,66,2,1.0,45.31003557692307,0.4090909090909091
0.75,3,67,0,0.99992,25.167219146762513,0.40298507462686567
0.75,3,67,1,0.99999,35.22653688075343,0.40298507462686567
0.75,3,67,2,1.0,45.31264038461539,0.40298507462686567
0.75,3,68,0,0.99997,25.167861766622234,0.39705882352941174
0.75,3,68,1,1.0,35.24305384615384,0.39705882352941174
0.75,3,68,2,1.0,45.31816153846153,0.39705882352941174
0.75,3,69,0,1.0,25.174621153846154,0.391304347826087
0.75,3,69,1,1.0,35.24508461538462,0.391304347826087
0.75,3,69,2,1.0,45.32464326923076,0.391304347826087
0.75,3,70,0,0.99995,25.168047825468197,0.38571428571428573
0.75,3,70,1,1.0,35.252653846153834,0.38571428571428573
0.75,3,70,2,1.0,45.3183,0.38571428571428573
0.75,3,71,0,0.99999,25.167052632064777,0.38028169014084506
0.75,3,71,1,1.0,35.23783846153846,0.38028169014084506
0.75,3,71,2,1.0,45.32008269230768,0.38028169014084506
0.75,3,72,0,1.0,25.1684625,0.375
0.75,3,72,1,1.0,35.25185769230769,0.375
0.75,3,72,2,1.0,45.32209038461539,0.375
0.75,3,73,0,0.99998,25.17203517147266,0.3698630136986301
0.75,3,73,1,1.0,35.24556346153846,0.3698630136986301
0.75,3,73,2,1.0,45.33308076923076,0.3698630136986301
0.75,3,74,0,0.99999,25.166919938430148,0.36486486486486486
0.75,3,74,1,1.0,35.25040961538461,0.36486486486486486
0.75,3,74,2,1.0,45.3160673076923,0.36486486486486486
0.75,3,75,0,0.99999,25.166827629814758,0.36
0.75,3,75,1,1.0,35.24937115384615,0.36
0.75,3,75,2,1.0,45.31811826923076,0.36
0.75,3,76,0,1.0,25.165176923076924,0.35526315789473684
0.75,3,76,1,1.0,35.24449615384614,0.35526315789473684
0.75,3,76,2,1.0,45.32961057692306,0.35526315789473684
0.75,3,77,0,1.0,25.15727307692307,0.35064935064935066
0.75,3,77,1,1.0,35.2512,0.35064935064935066
0.75,3,77,2,1.0,45.33049326923077,0.35064935064935066
0.75,3,78,0,1.0,25.1742375,0.34615384615384615
0.75,3,78,1,1.0,35.25076153846154,0.34615384615384615
0.75,3,78,2,1.0,45.32221153846153,0.34615384615384615
0.75,3,79,0,1.0,25.17619615384615,0.34177215189873417
0.75,3,79,1,1.0,35.24450192307692,0.34177215189873417
0.75,3,79,2,1.0,45.3315923076923,0.34177215189873417
0.75,3,80,0,1.0,25.17698076923077,0.3375
0.75,3,80,1,1.0,35.23909615384615,0.3375
0.75,3,80,2,1.0,45.33848942307692,0.3375
0.75,3,81,0,1.0,25.17193846153846,0.3333333333333333
0.75,3,81,1,1.0,35.24816538461538,0.3333333333333333
0.75,3,81,2,1.0,45.32198653846154,0.3333333333333333
0.75,3,82,0,1.0,25.165621153846153,0.32926829268292684
0.75,3,82,1,1.0,35.250530769230764,0.32926829268292684
0.75,3,82,2,1.0,45.31243269230768,0.32926829268292684
0.75,3,83,0,1.0,25.16709230769231,0.3253012048192771
0.75,3,83,1,1.0,35.25838846153845,0.3253012048192771
0.75,3,83,2,1.0,45.32555192307692,0.3253012048192771
0.75,3,84,0,1.0,25.173882692307696,0.32142857142857145
0.75,3,84,1,1.0,35.24809615384615,0.32142857142857145
0.75,3,84,2,1.0,45.31714038461539,0.32142857142857145
0.75,3,85,0,1.0,25.15835192307692,0.3176470588235294
0.75,3,85,1,1.0,35.23063269230769,0.3176470588235294
0.75,3,85,2,1.0,45.32145865384615,0.3176470588235294
0.75,3,86,0,1.0,25.17492980769231,0.313953488372093
0.75,3,86,1,1.0,35.237255769230764,0.313953488372093
0.75,3,86,2,1.0,45.31103942307693,0.313953488372093
0.75,3,87,0,1.0,25.16085288461538,0.3103448275862069
0.75,3,87,1,1.0,35.231619230769226,0.3103448275862069
0.75,3,87,2,1.0,45.32145865384614,0.3103448275862069
0.75,3,88,0,1.0,25.159675961538454,0.3068181818181818
0.75,3,88,1,1.0,35.24505576923076,0.3068181818181818
0.75,3,88,2,1.0,45.32903942307692,0.3068181818181818
0.75,3,89,0,1.0,25.17070096153846,0.30337078651685395
0.75,3,89,1,1.0,35.24065384615384,0.30337078651685395
0.75,3,89,2,1.0,45.31522788461539,0.30337078651685395
0.75,3,90,0,1.0,25.171471153846156,0.3
0.75,3,90,1,1.0,35.24260384615384,0.3
0.75,3,90,2,1.0,45.31052884615385,0.3
0.75,3,91,0,1.0,25.17049326923076,0.2967032967032967
0.75,3,91,1,1.0,35.23265192307692,0.2967032967032967
0.75,3,91,2,1.0,45.33246634615384,0.2967032967032967
0.75,3,92,0,1.0,25.16870192307692,0.29347826086956524
0.75,3,92,1,1.0,35.23708846153846,0.29347826086956524
0.75,3,92,2,1.0,45.32361346153846,0.29347826086956524
0.75,3,93,0,1.0,25.16607115384615,0.2903225806451613
0.75,3,93,1,1.0,35.245425,0.2903225806451613
0.75,3,93,2,1.0,45.33472499999999,0.2903225806451613
0.75,3,94,0,1.0,25.17252692307692,0.2872340425531915
0.75,3,94,1,1.0,35.263655769230766,0.2872340425531915
0.75,3,94,2,1.0,45.32761153846153,0.2872340425531915
0.75,3,95,0,1.0,25.16789711538462,0.28421052631578947
0.75,3,95,1,1.0,35.24783653846154,0.28421052631578947
0.75,3,95,2,1.0,45.30475673076922,0.28421052631578947
0.75,3,96,0,1.0,25.169186538461545,0.28125
0.75,3,96,1,1.0,35.242425000000004,0.28125
0.75,3,96,2,1.0,45.329930769230764,0.28125
0.75,3,97,0,1.0,25.180223076923074,0.27835051546391754
0.75,3,97,1,1.0,35.2429326923077,0.27835051546391754
0.75,3,97,2,1.0,45.30563942307692,0.27835051546391754
0.75,3,98,0,1.0,25.170816346153845,0.2755102040816326
0.75,3,98,1,1.0,35.24123076923077,0.2755102040816326
0.75,3,98,2,1.0,45.318525,0.2755102040816326
0.75,3,99,0,1.0,25.170836538461536,0.2727272727272727
0.75,3,99,1,1.0,35.248061538461535,0.2727272727272727
0.75,3,99,2,1.0,45.3062625,0.2727272727272727
0.75,3,100,0,1.0,25.16247692307692,0.27
0.75,3,100,1,1.0,35.23618846153847,0.27
0.75,3,100,2,1.0,45.32305961538461,0.27
0.75,3,101,0,1.0,25.17082211538462,0.26732673267326734
0.75,3,101,1,1.0,35.24579999999999,0.26732673267326734
0.75,3,101,2,1.0,45.32777596153846,0.26732673267326734
0.75,3,102,0,1.0,25.175950961538465,0.2647058823529412
0.75,3,102,1,1.0,35.25019615384615,0.2647058823529412
0.75,3,102,2,1.0,45.320489423076914,0.2647058823529412
0.75,3,103,0,1.0,25.165505769230766,0.2621359223300971
0.75,3,103,1,1.0,35.23763076923076,0.2621359223300971
0.75,3,103,2,1.0,45.32575096153846,0.2621359223300971
0.75,3,104,0,1.0,25.172362499999995,0.25961538461538464
0.75,3,104,1,1.0,35.25286153846154,0.25961538461538464
0.75,3,104,2,1.0,45.33045,0.25961538461538464
0.75,3,105,0,1.0,25.169616346153845,0.2571428571428571
0.75,3,105,1,1.0,35.254367307692306,0.2571428571428571
0.75,3,105,2,1.0,45.32390769230768,0.2571428571428571
0.75,3,106,0,1.0,25.168035576923074,0.25471698113207547
0.75,3,106,1,1.0,35.249988461538464,0.25471698113207547
0.75,3,106,2,1.0,45.32609711538461,0.25471698113207547
0.75,3,107,0,1.0,25.16544519230769,0.2523364485981308
0.75,3,107,1,1.0,35.22801923076923,0.2523364485981308
0.75,3,107,2,1.0,45.31331538461538,0.2523364485981308
0.75,3,108,0,1.0,25.1765625,0.25
0.75,3,108,1,1.0,35.25526153846154,0.25
0.75,3,108,2,1.0,45.31229423076923,0.25
0.75,3,109,0,1.0,25.17215192307692,0.24770642201834864
0.75,3,109,1,1.0,35.246624999999995,0.24770642201834864
0.75,3,109,2,1.0,45.305933653846154,0.24770642201834864
0.75,3,110,0,1.0,25.17155192307692,0.24545454545454545
0.75,3,110,1,1.0,35.24820576923077,0.24545454545454545
0.75,3,110,2,1.0,45.30704134615384,0.24545454545454545
0.75,3,111,0,1.0,25.1650875,0.24324324324324326
0.75,3,111,1,1.0,35.2371,0.24324324324324326
0.75,3,111,2,1.0,45.30505096153846,0.24324324324324326
0.75,3,112,0,1.0,25.170579807692306,0.24107142857142858
0.75,3,112,1,1.0,35.241478846153846,0.24107142857142858
0.75,3,112,2,1.0,45.32305961538461,0.24107142857142858
0.75,3,113,0,1.0,25.17479423076923,0.23893805309734514
0.75,3,113,1,1.0,35.24743846153846,0.23893805309734514
0.75,3,113,2,1.0,45.30035192307693,0.23893805309734514
0.75,3,114,0,1.0,25.17880673076923,0.23684210526315788
0.75,3,114,1,1.0,35.251038461538464,0.23684210526315788
0.75,3,114,2,1.0,45.32948942307692,0.23684210526315788
0.75,3,115,0,1.0,25.166454807692304,0.23478260869565218
0.75,3,115,1,1.0,35.230626923076926,0.23478260869565218
0.75,3,115,2,1.0,45.31187019230769,0.23478260869565218
0.75,3,116,0,1.0,25.17308942307692,0.23275862068965517
0.75,3,116,1,1.0,35.253121153846145,0.23275862068965517
0.75,3,116,2,1.0,45.33653365384616,0.23275862068965517
0.75,3,117,0,1.0,25.16389615384615,0.23076923076923078
0.75,3,117,1,1.0,35.23791923076922,0.23076923076923078
0.75,3,117,2,1.0,45.32839903846154,0.23076923076923078
0.75,3,118,0,1.0,25.17786346153846,0.2288135593220339
0.75,3,118,1,1.0,35.2473,0.2288135593220339
0.75,3,118,2,1.0,45.30900576923077,0.2288135593220339
0.75,3,119,0,1.0,25.167775961538457,0.226890756302521
0.75,3,119,1,1.0,35.24646923076923,0.226890756302521
0.75,3,119,2,1.0,45.33904326923077,0.226890756302521
0.75,3,120,0,1.0,25.177445192307694,0.225
0.75,3,120,1,1.0,35.23991538461539,0.225
0.75,3,120,2,1.0,45.32267884615384,0.225
0.75,3,121,0,1.0,25.169774999999994,0.2231404958677686
0.75,3,121,1,1.0,35.24470961538461,0.2231404958677686
0.75,3,121,2,1.0,45.326728846153834,0.2231404958677686
0.75,3,122,0,1.0,25.169590384615386,0.22131147540983606
0.75,3,122,1,1.0,35.24376923076923,0.22131147540983606
0.75,3,122,2,1.0,45.31313365384615,0.22131147540983606
0.75,3,123,0,1.0,25.16468942307692,0.21951219512195122
0.75,3,123,1,1.0,35.236321153846156,0.21951219512195122
0.75,3,123,2,1.0,45.33542596153846,0.21951219512195122
0.75,3,124,0,1.0,25.17499903846154,0.21774193548387097
0.75,3,124,1,1.0,35.23300961538462,0.21774193548387097
0.75,3,124,2,1.0,45.33189519230769,0.21774193548387097
0.75,3,125,0,1.0,25.164250961538457,0.216
0.75,3,125,1,1.0,35.23341346153846,0.216
0.75,3,125,2,1.0,45.32570769230769,0.216
0.75,3,126,0,1.0,25.172359615384618,0.21428571428571427
0.75,3,126,1,1.0,35.23805192307692,0.21428571428571427
0.75,3,126,2,1.0,45.32672019230769,0.21428571428571427
0.75,3,127,0,1.0,25.185637500000006,0.2125984251968504
0.75,3,127,1,1.0,35.23670769230769,0.2125984251968504
0.75,3,127,2,1.0,45.31129903846153,0.2125984251968504
0.75,3,128,0,1.0,25.165935576923076,0.2109375
0.75,3,128,1,1.0,35.24747884615385,0.2109375
0.75,3,128,2,1.0,45.31611057692307,0.2109375
0.75,5,40,0,0.74587,24.24270805079458,0.675
0.75,5,40,1,0.79573,34.11067389499143,0.675
0.75,5,40,2,0.83172,44.04623736168607,0.675
0.75,5,41,0,0.77449,24.347972909219664,0.6585365853658537
0.75,5,41,1,0.83663,34.291833813127575,0.6585365853658537
0.75,5,41,2,0.87193,44.30328299113637,0.6585365853658537
0.75,5,42,0,0.80957,24.43159521531373,0.6428571428571429
0.75,5,42,1,0.87042,34.464303704842756,0.6428571428571429
0.75,5,42,2,0.903,44.51986008177869,0.6428571428571429
0.75,5,43,0,0.83391,24.51748736028515,0.627906976744186
0.75,5,43,1,0.89713,34.60316616492422,0.627906976744186
0.75,5,43,2,0.92766,44.708161478260436,0.627906976744186
0.75,5,44,0,0.85575,24.593504348412324,0.6136363636363636
0.75,5,44,1,0.91808,34.721930131780034,0.6136363636363636
0.75,5,44,2,0.94768,44.86046287938803,0.6136363636363636
0.75,5,45,0,0.87759,24.670954195361947,0.6
0.75,5,45,1,0.93724,34.830533514115096,0.6
0.75,5,45,2,0.96145,44.98837393040159,0.6
0.75,5,46,0,0.89596,24.739949113456298,0.5869565217391305
0.75,5,46,1,0.95187,34.92437154071621,0.5869565217391305
0.75,5,46,2,0.97202,45.105327842257125,0.5869565217391305
0.75,5,47,0,0.91178,24.795692322878157,0.574468085106383
0.75,5,47,1,0.96345,35.007742607695896,0.574468085106383
0.75,5,47,2,0.98132,45.16191495599334,0.574468085106383
0.75,5,48,0,0.92545,24.860101322849175,0.5625
0.75,5,48,1,0.97186,35.08356102255944,0.5625
0.75,5,48,2,0.98634,45.23321358214751,0.5625
0.75,5,49,0,0.93759,24.902138625461184,0.5510204081632653
0.75,5,49,1,0.97909,35.12501011535829,0.5510204081632653
0.75,5,49,2,0.99059,45.27270169991931,0.5510204081632653
0.75,5,50,0,0.94514,24.949008368316616,0.54
0.75,5,50,1,0.98371,35.177575395500384,0.54
0.75,5,50,2,0.99368,45.29725751364005,0.54
0.75,5,51,0,0.95555,24.998761285284754,0.5294117647058824
0.75,5,51,1,0.98794,35.20307601987664,0.5294117647058824
0.75,5,51,2,0.9958,45.34125538801427,0.5294117647058824
0.75,5,52,0,0.96226,25.019027721597713,0.5192307692307693
0.75,5,52,1,0.99084,35.2270451178953,0.5192307692307693
0.75,5,52,2,0.99702,45.369694960212215,0.5192307692307693
0.75,5,53,0,0.96825,25.06123756181851,0.5094339622641509
0.75,5,53,1,0.9934,35.25704457109229,0.5094339622641509
0.75,5,53,2,0.99775,45.35513366613341,0.5094339622641509
0.75,5,54,0,0.97396,25.082624622082097,0.5
0.75,5,54,1,0.99557,35.26980871414211,0.5
0.75,5,54,2,0.99901,45.3672895782209,0.5
0.75,5,55,0,0.97772,25.113410438414018,0.4909090909090909
0.75,5,55,1,0.99637,35.307614718350685,0.4909090909090909
0.75,5,55,2,0.99902,45.376410228177456,0.4909090909090909
0.75,5,56,0,0.9821,25.131238593907877,0.48214285714285715
0.75,5,56,1,0.99756,35.29793465286067,0.48214285714285715
0.75,5,56,2,0.99938,45.398961779380144,0.48214285714285715
0.75,5,57,0,0.98528,25.144516709033898,0.47368421052631576
0.75,5,57,1,0.99829,35.3063180346084,0.47368421052631576
0.75,5,57,2,0.99973,45.40394368017826,0.47368421052631576
0.75,5,58,0,0.9877,25.177236742704494,0.46551724137931033
0.75,5,58,1,0.99863,35.31073917420712,0.46551724137931033
0.75,5,58,2,0.99977,45.395672735498394,0.46551724137931033
0.75,5,59,0,0.99024,25.185196945262685,0.4576271186440678
0.75,5,59,1,0.99903,35.309565663308796,0.4576271186440678
0.75,5,59,2,0.99987,45.40725101955561,0.4576271186440678
0.75,5,60,0,0.99183,25.208638228170308,0.45
0.75,5,60,1,0.99916,35.34832336085389,0.45
0.75,5,60,2,0.99988,45.40401290462547,0.45
0.75,5,61,0,0.99283,25.19308828918732,0.4426229508196721
0.75,5,61,1,0.9995,35.317302882210335,0.4426229508196721
0.75,5,61,2,0.99992,45.41096653116865,0.4426229508196721
0.75,5,62,0,0.99406,25.21516171442987,0.43548387096774194
0.75,5,62,1,0.99967,35.32390111813822,0.43548387096774194
0.75,5,62,2,0.99996,45.39083197943302,0.43548387096774194
0.75,5,63,0,0.99577,25.219815396048364,0.42857142857142855
0.75,5,63,1,0.9998,35.318500238509245,0.42857142857142855
0.75,5,63,2,0.99998,45.40240035569943,0.42857142857142855
0.75,5,64,0,0.99635,25.218026566197384,0.421875
0.75,5,64,1,0.99982,35.308901756162264,0.421875
0.75,5,64,2,0.99999,45.38114515760542,0.421875
0.75,5,65,0,0.99712,25.227606468166787,0.4153846153846154
0.75,5,65,1,0.99984,35.318131670298015,0.4153846153846154
0.75,5,65,2,1.0,45.38991923076922,0.4153846153846154
0.75,5,66,0,0.99749,25.223457030993945,0.4090909090909091
0.75,5,66,1,0.99987,35.33600906579394,0.4090909090909091
0.75,5,66,2,1.0,45.4159673076923,0.4090909090909091
0.75,5,67,0,0.99819,25.24439138687178,0.40298507462686567
0.75,5,67,1,0.99994,35.33616632382558,0.40298507462686567
0.75,5,67,2,1.0,45.39589903846154,0.40298507462686567
0.75,5,68,0,0.99831,25.251851590726787,0.39705882352941174
0.75,5,68,1,0.99997,35.33792744551567,0.39705882352941174
0.75,5,68,2,0.99999,45.40772138490615,0.39705882352941174
0.75,5,69,0,0.99871,25.255830020726734,0.391304347826087
0.75,5,69,1,0.99997,35.311676657992045,0.391304347826087
0.75,5,69,2,1.0,45.39402115384615,0.391304347826087
0.75,5,70,0,0.99896,25.245374420166197,0.38571428571428573
0.75,5,70,1,0.99999,35.33978224397629,0.38571428571428573
0.75,5,70,2,1.0,45.36814615384614,0.38571428571428573
0.75,5,71,0,0.99918,25.244406182300253,0.38028169014084506
0.75,5,71,1,0.99999,35.337982225976106,0.38028169014084506
0.75,5,71,2,1.0,45.39555288461538,0.38028169014084506
0.75,5,72,0,0.99935,25.248984917119206,0.375
0.75,5,72,1,0.99998,35.31524668954917,0.375
0.75,5,72,2,1.0,45.40226826923077,0.375
0.75,5,73,0,0.99941,25.259115378073062,0.3698630136986301
0.75,5,73,1,1.0,35.33755961538461,0.3698630136986301
0.75,5,73,2,1.0,45.40429326923077,0.3698630136986301
0.75,5,74,0,0.99966,25.25678634581912,0.36486486486486486
0.75,5,74,1,1.0,35.32908461538461,0.36486486486486486
0.75,5,74,2,1.0,45.430912499999984,0.36486486486486486
0.75,5,75,0,0.99975,25.24999711466328,0.36
0.75,5,75,1,0.99999,35.332426401187085,0.36
0.75,5,75,2,1.0,45.41273942307692,0.36
0.75,5,76,0,0.99975,25.263134052743958,0.35526315789473684
0.75,5,76,1,1.0,35.321549999999995,0.35526315789473684
0.75,5,76,2,1.0,45.4151625,0.35526315789473684
0.75,5,77,0,0.99966,25.268043057716543,0.35064935064935066
0.75,5,77,1,1.0,35.34393461538461,0.35064935064935066
0.75,5,77,2,1.0,45.40200865384614,0.35064935064935066
0.75,5,78,0,0.99983,25.266605899926063,0.34615384615384615
0.75,5,78,1,1.0,35.33242499999999,0.34615384615384615
0.75,5,78,2,1.0,45.408282692307694,0.34615384615384615
0.75,5,79,0,0.99986,25.25735718385189,0.34177215189873417
0.75,5,79,1,1.0,35.344419230769226,0.34177215189873417
0.75,5,79,2,1.0,45.38178461538461,0.34177215189873417
0.75,5,80,0,0.99994,25.248496640567666,0.3375
0.75,5,80,1,1.0,35.31638653846153,0.3375
0.75,5,80,2,1.0,45.40215576923077,0.3375
0.75,5,81,0,0.99997,25.274356307612305,0.3333333333333333
0.75,5,81,1,1.0,35.3253173076923,0.3333333333333333
0.75,5,81,2,1.0,45.42813461538461,0.3333333333333333
0.75,5,82,0,0.99993,25.25478995068116,0.32926829268292684
0.75,5,82,1,1.0,35.32593461538461,0.32926829268292684
0.75,5,82,2,1.0,45.4191,0.32926829268292684
0.75,5,83,0,0.99992,25.269498482955562,0.3253012048192771
0.75,5,83,1,1.0,35.33667692307692,0.3253012048192771
0.75,5,83,2,1.0,45.40581634615384,0.3253012048192771
0.75,5,84,0,0.99993,25.267630272580615,0.32142857142857145
0.75,5,84,1,1.0,35.31525576923077,0.32142857142857145
0.75,5,84,2,1.0,45.42662019230768,0.32142857142857145
0.75,5,85,0,0.99997,25.258314480203637,0.3176470588235294
0.75,5,85,1,1.0,35.334455769230765,0.3176470588235294
0.75,5,85,2,1.0,45.42646442307692,0.3176470588235294
0.75,5,86,0,0.99998,25.26023405083486,0.313953488372093
0.75,5,86,1,1.0,35.330925,0.313953488372093
0.75,5,86,2,1.0,45.400883653846144,0.313953488372093
0.75,5,87,0,0.99998,25.263092761855237,0.3103448275862069
0.75,5,87,1,1.0,35.340525,0.3103448275862069
0.75,5,87,2,1.0,45.39215192307692,0.3103448275862069
0.75,5,88,0,1.0,25.26366923076923,0.3068181818181818
0.75,5,88,1,1.0,35.33649807692307,0.3068181818181818
0.75,5,88,2,1.0,45.40350576923076,0.3068181818181818
0.75,5,89,0,0.99998,25.273520855032487,0.30337078651685395
0.75,5,89,1,1.0,35.34055384615384,0.30337078651685395
0.75,5,89,2,1.0,45.43590576923076,0.30337078651685395
0.75,5,90,0,0.99999,25.253603497573437,0.3
0.75,5,90,1,1.0,35.332148076923076,0.3
0.75,5,90,2,1.0,45.38419038461538,0.3
0.75,5,91,0,0.99999,25.252893875092592,0.2967032967032967
0.75,5,91,1,1.0,35.31081346153846,0.2967032967032967
0.75,5,91,2,1.0,45.39287884615384,0.2967032967032967
0.75,5,92,0,1.0,25.254334615384614,0.29347826086956524
0.75,5,92,1,1.0,35.33734038461537,0.29347826086956524
0.75,5,92,2,1.0,45.38922692307692,0.29347826086956524
0.75,5,93,0,0.99999,25.260532413016435,0.2903225806451613
0.75,5,93,1,1.0,35.32196538461538,0.2903225806451613
0.75,5,93,2,1.0,45.38814519230769,0.2903225806451613
0.75,5,94,0,1.0,25.253948076923074,0.2872340425531915
0.75,5,94,1,1.0,35.32242115384615,0.2872340425531915
0.75,5,94,2,1.0,45.42357403846153,0.2872340425531915
0.75,5,95,0,1.0,25.273127884615384,0.28421052631578947
0.75,5,95,1,1.0,35.33798653846154,0.28421052631578947
0.75,5,95,2,1.0,45.40448365384615,0.28421052631578947
0.75,5,96,0,0.99999,25.261495884189607,0.28125
0.75,5,96,1,1.0,35.33544230769231,0.28125
0.75,5,96,2,1.0,45.4173173076923,0.28125
0.75,5,97,0,0.99998,25.271934284839546,0.27835051546391754
0.75,5,97,1,1.0,35.32198269230769,0.27835051546391754
0.75,5,97,2,1.0,45.42979615384615,0.27835051546391754
0.75,5,98,0,1.0,25.2605625,0.2755102040816326
0.75,5,98,1,1.0,35.33825769230769,0.2755102040816326
0.75,5,98,2,1.0,45.40105673076923,0.2755102040816326
0.75,5,99,0,1.0,25.266276923076926,0.2727272727272727
0.75,5,99,1,1.0,35.32137692307692,0.2727272727272727
0.75,5,99,2,1.0,45.41369999999999,0.2727272727272727
0.75,5,100,0,1.0,25.2762548076923,0.27
0.75,5,100,1,1.0,35.318469230769225,0.27
0.75,5,100,2,1.0,45.38743557692307,0.27
0.75,5,101,0,1.0,25.2525375,0.26732673267326734
0.75,5,101,1,1.0,35.33611153846154,0.26732673267326734
0.75,5,101,2,1.0,45.4009875,0.26732673267326734
0.75,5,102,0,1.0,25.259740384615384,0.2647058823529412
0.75,5,102,1,1.0,35.339896153846155,0.2647058823529412
0.75,5,102,2,1.0,45.39572596153845,0.2647058823529412
0.75,5,103,0,1.0,25.26797307692307,0.2621359223300971
0.75,5,103,1,1.0,35.34411923076922,0.2621359223300971
0.75,5,103,2,1.0,45.392108653846144,0.2621359223300971
0.75,5,104,0,1.0,25.25948365384615,0.25961538461538464
0.75,5,104,1,1.0,35.33766923076922,0.25961538461538464
0.75,5,104,2,1.0,45.391693269230764,0.25961538461538464
0.75,5,105,0,1.0,25.270315384615387,0.2571428571428571
0.75,5,105,1,1.0,35.34359999999999,0.2571428571428571
0.75,5,105,2,1.0,45.40247596153846,0.2571428571428571
0.75,5,106,0,1.0,25.273153846153846,0.25471698113207547
0.75,5,106,1,1.0,35.32678846153846,0.25471698113207547
0.75,5,106,2,1.0,45.38223461538462,0.25471698113207547
0.75,5,107,0,1.0,25.267424999999996,0.2523364485981308
0.75,5,107,1,1.0,35.34071538461538,0.2523364485981308
0.75,5,107,2,1.0,45.40274423076922,0.2523364485981308
0.75,5,108,0,1.0,25.259117307692303,0.25
0.75,5,108,1,1.0,35.33904807692308,0.25
0.75,5,108,2,1.0,45.3932423076923,0.25
0.75,5,109,0,1.0,25.26877788461539,0.24770642201834864
0.75,5,109,1,1.0,35.32949423076923,0.24770642201834864
0.75,5,109,2,1.0,45.38740096153846,0.24770642201834864
0.75,5,110,0,1.0,25.253766346153846,0.24545454545454545
0.75,5,110,1,1.0,35.321117307692305,0.24545454545454545
0.75,5,110,2,1.0,45.41047211538462,0.24545454545454545
0.75,5,111,0,1.0,25.266651923076925,0.24324324324324326
0.75,5,111,1,1.0,35.343126923076916,0.24324324324324326
0.75,5,111,2,1.0,45.40201730769231,0.24324324324324326
0.75,5,112,0,1.0,25.25929038461539,0.24107142857142858
0.75,5,112,1,1.0,35.32985769230769,0.24107142857142858
0.75,5,112,2,1.0,45.4106798076923,0.24107142857142858
0.75,5,113,0,1.0,25.26132403846154,0.23893805309734514
0.75,5,113,1,1.0,35.32180961538461,0.23893805309734514
0.75,5,113,2,1.0,45.41283461538461,0.23893805309734514
0.75,5,114,0,1.0,25.260623076923075,0.23684210526315788
0.75,5,114,1,1.0,35.314413461538464,0.23684210526315788
0.75,5,114,2,1.0,45.39544903846153,0.23684210526315788
0.75,5,115,0,1.0,25.255572115384616,0.23478260869565218
0.75,5,115,1,1.0,35.33505576923076,0.23478260869565218
0.75,5,115,2,1.0,45.38737499999999,0.23478260869565218
0.75,5,116,0,1.0,25.25971730769231,0.23275862068965517
0.75,5,116,1,1.0,35.31518076923077,0.23275862068965517
0.75,5,116,2,1.0,45.39951634615384,0.23275862068965517
0.75,5,117,0,1.0,25.263738461538466,0.23076923076923078
0.75,5,117,1,1.0,35.33311153846154,0.23076923076923078
0.75,5,117,2,1.0,45.40747788461538,0.23076923076923078
0.75,5,118,0,1.0,25.266020192307696,0.2288135593220339
0.75,5,118,1,1.0,35.344863461538466,0.2288135593220339
0.75,5,118,2,1.0,45.415456730769236,0.2288135593220339
